run #,datetime,avg_loss,avg_loss_change,total_loss,cost_loss,structure_reg,pred_cost,true_cost,param_0,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11,param_12
107,2025-08-05 17:16:41,1977437057.7445,-17382006.9599,134944320.0000,134944320.0000,0.0008,69080.1797,55195.7437,9.6492,3.0317,87.9671,3.1021,128.2649,4.9497,0.5179,1.0909,93.5490,179.5346,0.7328,0.9012,0.4803
108,2025-08-05 17:16:42,1959736722.9135,-17700334.8310,65800896.0000,65800896.0000,0.0007,69072.9844,59377.5590,9.7709,2.9211,88.8724,0.0302,140.8466,3.0244,0.4925,1.0538,89.9973,181.6754,0.7192,0.9000,0.4809
109,2025-08-05 17:16:43,1941850454.1895,-17886268.7240,10133432.0000,10133432.0000,0.0007,69063.7656,65258.9884,7.9307,3.0741,91.5328,0.7665,132.4985,5.1664,0.4839,1.1588,90.6964,177.9191,0.6678,0.8820,0.5066
110,2025-08-05 17:16:45,1924542615.0060,-17307839.1835,37988144.0000,37988144.0000,0.0006,69049.5234,61682.7875,10.9160,3.1003,69.6684,0.7515,132.9522,3.0766,0.4961,1.1715,85.6208,178.2537,0.7143,0.9100,0.5007
111,2025-08-05 17:16:46,1907905190.0780,-16637424.9280,77788448.0000,77788448.0000,0.0006,69023.1875,58481.5386,10.7798,2.9279,67.2058,3.8517,138.2914,3.7337,0.5161,0.8733,88.7469,180.2843,0.7816,0.9022,0.5033
112,2025-08-05 17:16:47,1892545707.8809,-15359482.1971,187643184.0000,187643184.0000,0.0006,69002.5156,52629.9275,10.0821,2.9963,112.1748,2.3821,133.0693,5.1565,0.5023,0.9514,89.9617,181.5593,0.7633,0.8950,0.5136
113,2025-08-05 17:16:49,1875858983.5058,-16686724.3751,6945853.5000,6945853.5000,0.0005,68950.4219,72100.4467,8.4008,3.0423,-88.1324,3.7168,133.9965,5.7426,0.5062,0.9549,91.2817,181.9217,0.6374,0.9077,0.4968
114,2025-08-05 17:16:50,1860676118.8786,-15182864.6272,145012416.0000,145012416.0000,0.0005,68958.1562,54565.0822,10.0627,2.8492,77.4310,0.9806,139.5796,5.1716,0.5197,0.9458,91.5465,178.7821,0.7072,0.9023,0.5053
115,2025-08-05 17:16:52,1845398192.2796,-15277926.5989,103714560.0000,103714560.0000,0.0005,68904.3672,81076.6154,8.1028,2.9266,-92.6205,1.8094,131.8360,6.6330,0.4979,1.0527,94.7061,184.4189,0.6977,0.8879,0.4902
116,2025-08-05 17:16:53,1830717252.8290,-14680939.4507,142409216.0000,142409216.0000,0.0004,68915.1797,54651.8789,10.8775,2.9325,99.9460,-2.2430,133.7061,4.4001,0.4951,0.9247,90.0116,179.6092,0.6912,0.8979,0.4971
117,2025-08-05 17:16:54,1815092695.9522,-15624556.8767,2644098.2500,2644098.2500,0.0004,68884.6094,70828.1320,9.6784,2.8777,-93.8429,-1.8889,142.5606,3.3424,0.5251,1.0296,85.6753,183.3368,0.6297,0.8921,0.5022
118,2025-08-05 17:16:56,1800530403.2069,-14562292.7454,96742152.0000,96742152.0000,0.0004,68872.1328,57116.1541,9.8561,2.9916,96.5039,0.5127,130.5056,3.6014,0.5038,1.0963,87.4569,180.8252,0.6662,0.9090,0.4943
119,2025-08-05 17:16:57,1786295047.0118,-14235356.1950,106523016.0000,106523016.0000,0.0003,68872.5781,81208.5304,9.1224,3.0974,88.5123,-3.0203,133.7208,7.8105,0.5077,0.9418,87.6430,180.0963,0.7758,0.8927,0.5061
120,2025-08-05 17:16:58,1771900872.4201,-14394174.5918,58994096.0000,58994096.0000,0.0003,68895.4297,59715.1649,10.6877,3.1420,-91.8433,4.6278,130.7168,4.9254,0.5121,0.8537,91.3844,173.4655,0.7611,0.8987,0.5003
121,2025-08-05 17:17:00,1757816247.8877,-14084624.5324,67661304.0000,67661304.0000,0.0003,68860.4219,59028.8921,10.2612,3.1832,-91.1495,-2.0491,131.8107,3.5833,0.5116,0.9317,87.3677,171.9555,0.7693,0.9109,0.4946
122,2025-08-05 17:17:01,1743471617.4829,-14344630.4048,7771338.5000,7771338.5000,0.0003,68827.7031,65495.7486,9.7364,3.0918,-94.8784,-2.2699,137.5374,4.8591,0.5070,0.8970,86.2103,181.8534,0.6919,0.8981,0.4996
123,2025-08-05 17:17:02,1729877862.9342,-13593754.5486,71439808.0000,71439808.0000,0.0003,68807.3438,58705.0215,8.9485,2.9391,90.8404,7.1084,130.0888,5.0207,0.4786,0.8789,88.6799,185.1062,0.7685,0.9017,0.4891
124,2025-08-05 17:17:04,1716003988.8138,-13873874.1204,9517472.0000,9517472.0000,0.0002,68732.0703,65044.7414,9.0453,3.0658,-86.9315,4.1551,139.5487,3.1224,0.5004,1.0127,87.9938,177.9777,0.6907,0.8966,0.4907
125,2025-08-05 17:17:05,1702290365.6553,-13713623.1585,1801094.0000,1801094.0000,0.0002,68711.1562,70315.2104,12.1319,3.0455,82.1747,2.5484,136.2124,3.4413,0.5038,1.1415,92.4386,176.1048,0.5935,0.8746,0.5038
126,2025-08-05 17:17:06,1688871299.5866,-13419066.0687,11488041.0000,11488041.0000,0.0002,68649.1328,72700.2453,9.6578,2.9721,103.6904,1.1961,136.1828,7.2656,0.4873,0.9506,87.3194,175.3600,0.6683,0.8990,0.4841
127,2025-08-05 17:17:08,1675718303.9678,-13152995.6188,18440856.0000,18440856.0000,0.0002,68654.2578,73786.9056,9.3638,3.0200,-85.3165,-4.0521,136.2300,6.0680,0.4947,0.9960,90.9138,180.8660,0.6958,0.9076,0.5099
128,2025-08-05 17:17:09,1663253558.2805,-12464745.6872,80230856.0000,80230856.0000,0.0002,68632.4922,57926.6304,10.7119,3.0791,103.4232,-2.7452,133.4955,4.7539,0.4974,0.9194,87.2049,181.7106,0.6712,0.9004,0.4929
129,2025-08-05 17:17:10,1650360122.7854,-12893435.4951,379.4119,379.4117,0.0002,68619.2344,68642.5179,8.9949,3.0379,-92.7516,2.0895,133.2024,5.5374,0.4914,1.0196,85.9445,181.3375,0.7131,0.8813,0.5005
130,2025-08-05 17:17:12,1637698750.3140,-12661372.4714,4381701.5000,4381701.5000,0.0002,68669.4219,71171.3357,8.7480,2.7979,-78.8542,-1.3424,138.5691,5.3742,0.5052,1.0339,91.2130,181.1684,0.7278,0.8970,0.5100
131,2025-08-05 17:17:13,1625214287.9891,-12484462.3249,2234185.7500,2234185.7500,0.0001,68666.5625,70453.0962,9.7736,2.9329,-78.8462,-2.2414,131.1329,5.0318,0.5055,0.8895,90.2978,178.7148,0.6532,0.8876,0.4954
132,2025-08-05 17:17:15,1612902738.2218,-12311549.7673,89718.7109,89718.7109,0.0001,68694.8438,69052.8537,10.5618,3.0162,-86.5128,-5.0461,131.0001,4.7102,0.5193,1.0277,91.9718,178.7377,0.6385,0.8937,0.5057
133,2025-08-05 17:17:16,1600783093.4373,-12119644.7846,989981.8750,989981.8750,0.0001,68789.8359,67600.6077,8.9408,3.0225,-91.7649,0.3348,132.1902,5.1006,0.5113,0.8396,90.6951,180.3093,0.6637,0.9079,0.4890
134,2025-08-05 17:17:17,1588980475.9937,-11802617.4436,19232356.0000,19232356.0000,0.0001,68747.0469,73988.6902,10.4481,2.9398,-96.6970,9.0509,134.0759,5.6012,0.5023,0.8080,90.9601,177.4731,0.6675,0.9014,0.5037
135,2025-08-05 17:17:19,1577242297.3197,-11738178.6740,4326355.0000,4326355.0000,0.0001,68810.8594,66324.7945,7.6399,2.9800,90.0124,-0.4422,131.8767,4.9886,0.5037,0.9918,90.3027,173.4061,0.6162,0.9046,0.5088
136,2025-08-05 17:17:20,1566312790.7806,-10929506.5391,90829408.0000,90829408.0000,0.0001,68781.5547,57390.4924,10.4209,3.0245,76.9005,-0.5227,129.4178,3.8744,0.5008,1.1042,91.1199,177.6749,0.7365,0.8917,0.4985
137,2025-08-05 17:17:21,1555761516.5121,-10551274.2685,120788216.0000,120788216.0000,0.0001,68852.1953,55716.1896,10.5618,2.9060,92.7908,-1.1776,143.9815,4.7429,0.5119,1.2286,88.5135,180.2144,0.6560,0.9152,0.5069
138,2025-08-05 17:17:23,1544852592.4794,-10908924.0327,50330000.0000,50330000.0000,0.0001,68809.2109,60329.8227,8.7897,2.9071,90.5613,-1.3648,140.3957,5.0324,0.4929,0.9075,88.8768,179.0674,0.6781,0.8952,0.4939
139,2025-08-05 17:17:24,1533738546.3269,-11114046.1525,177.2803,177.2802,0.0001,68786.4609,68802.3775,9.2744,3.0594,-90.6183,-2.6414,134.0831,4.0593,0.4819,1.0388,83.4450,178.0293,0.5701,0.8951,0.5052
140,2025-08-05 17:17:25,1522908669.9388,-10829876.3880,17555852.0000,17555852.0000,0.0001,68811.3125,63803.3398,12.1218,2.9698,76.2445,2.7562,139.2124,6.3567,0.4995,1.1365,96.4112,183.4089,0.7120,0.9177,0.5058
141,2025-08-05 17:17:27,1513080884.3081,-9827785.6308,137190896.0000,137190896.0000,0.0001,68764.6562,54765.1206,10.5547,2.9488,90.8903,3.3379,142.8452,4.8135,0.5102,1.0803,89.0742,180.2549,0.7153,0.8922,0.5083
142,2025-08-05 17:17:28,1502991657.6298,-10089226.6782,80410696.0000,80410696.0000,0.0001,68794.7891,58076.9354,11.1423,2.8199,75.0236,1.4792,132.9657,5.6005,0.5145,0.9598,93.4836,180.4463,0.7046,0.9036,0.5086
143,2025-08-05 17:17:29,1492493917.8920,-10497739.7378,1814875.1250,1814875.1250,0.0001,68778.6406,67168.4598,8.6901,3.1307,87.5746,5.2061,146.7565,5.7670,0.5134,0.9544,92.4436,182.3451,0.6389,0.9253,0.4915
144,2025-08-05 17:17:31,1482148502.7852,-10345415.1069,2754142.5000,2754142.5000,0.0000,68782.5156,66798.9645,9.9871,3.2317,-93.2330,-7.2958,127.6969,6.6238,0.4939,0.9968,88.7546,181.2794,0.7191,0.9102,0.5001
145,2025-08-05 17:17:32,1472333578.9866,-9814923.7985,58984552.0000,58984552.0000,0.0000,68696.1797,59516.6579,10.3606,3.0101,106.5742,2.7193,132.2682,3.6577,0.4909,1.0949,88.7979,178.9295,0.6865,0.8987,0.4954
146,2025-08-05 17:17:33,1462256009.6747,-10077569.3120,1008459.4375,1008459.4375,0.0000,68705.3516,69905.6225,10.4127,2.9762,-99.2151,2.2333,134.0008,5.2436,0.4857,0.9212,82.1757,178.3212,0.6964,0.9191,0.4899
147,2025-08-05 17:17:35,1452823005.7449,-9433003.9298,75604432.0000,75604432.0000,0.0000,68666.0547,58273.4435,10.5305,3.0524,94.0562,-0.7510,133.3522,5.3868,0.5035,0.7873,93.1467,176.1155,0.7180,0.9234,0.4838
148,2025-08-05 17:17:36,1443023662.9459,-9799342.7990,2520271.5000,2520271.5000,0.0000,68596.2969,70493.7628,11.2453,2.8601,-81.5686,0.8271,136.6642,4.7502,0.4968,0.9494,88.3832,175.8325,0.7580,0.9209,0.4878
149,2025-08-05 17:17:38,1433376538.8725,-9647124.0735,5602176.0000,5602176.0000,0.0000,68522.2109,71351.1836,11.1141,3.0358,78.0026,-1.7756,146.1883,7.0635,0.4978,0.9408,90.9789,175.2114,0.7274,0.8822,0.4955
150,2025-08-05 17:17:39,1423834924.3617,-9541614.5108,2134362.2500,2134362.2500,0.0000,68562.5156,66816.3521,9.2257,3.0391,81.3383,6.1461,145.8994,5.7154,0.5077,1.0828,92.7979,179.8805,0.6410,0.9002,0.4977
151,2025-08-05 17:17:40,1414411991.5824,-9422932.7793,972074.6875,972074.6875,0.0000,68572.6328,67394.2088,9.7177,3.0408,-103.7367,-1.9948,133.8590,5.1816,0.5108,0.9965,95.9944,182.2696,0.7151,0.9039,0.5013
152,2025-08-05 17:17:42,1405357131.8746,-9054859.7078,38073316.0000,38073316.0000,0.0000,68434.0391,61059.0512,8.9762,3.1024,-78.3170,-4.9630,133.7431,5.4534,0.4918,0.8530,90.5203,177.5241,0.7590,0.9044,0.5122
153,2025-08-05 17:17:43,1396207111.4898,-9150020.3848,5404013.0000,5404013.0000,0.0000,68459.4375,71237.9262,12.8159,2.9061,80.0968,1.4447,130.3259,2.8754,0.4912,1.0834,90.5715,183.2145,0.6407,0.8927,0.4922
154,2025-08-05 17:17:44,1387593024.8957,-8614086.5941,69637776.0000,69637776.0000,0.0000,68390.4062,78364.5021,9.1308,2.9628,-108.6324,-3.6432,151.0596,6.3590,0.4820,0.9211,84.9677,178.4866,0.7557,0.9098,0.4968
155,2025-08-05 17:17:46,1379519675.6254,-8073349.2703,136223888.0000,136223888.0000,0.0000,68345.0000,54394.8912,9.5353,2.8772,71.5450,6.8268,129.1455,4.5257,0.5007,1.2186,89.6968,178.7634,0.6631,0.9123,0.5149
156,2025-08-05 17:17:47,1370805528.0509,-8714147.5745,20112654.0000,20112654.0000,0.0000,68383.4766,63023.2193,10.2181,2.8831,70.7979,0.9454,134.5856,3.1364,0.5063,1.0449,94.1678,177.8115,0.6296,0.9060,0.5081
157,2025-08-05 17:17:48,1362584818.8021,-8220709.2487,80154176.0000,80154176.0000,0.0000,68317.3906,57616.6446,10.2734,3.0707,88.8330,-4.5747,140.4710,5.3003,0.5085,0.9967,89.7739,177.7492,0.7480,0.8915,0.5114
158,2025-08-05 17:17:50,1354001575.5249,-8583243.2772,6432381.0000,6432381.0000,0.0000,68362.6953,65331.3403,8.9572,3.0332,-120.1559,2.3286,133.3308,5.3389,0.4938,1.0951,91.0953,182.6302,0.7869,0.8875,0.5163
159,2025-08-05 17:17:51,1345740562.6222,-8261012.9027,40500524.0000,40500524.0000,0.0000,68297.4297,75903.8643,8.4384,2.9786,-95.1381,5.2353,131.5507,6.2009,0.4949,0.8610,85.0936,180.9624,0.7694,0.9028,0.4991
160,2025-08-05 17:17:52,1337454518.1684,-8286044.4539,19973450.0000,19973450.0000,0.0000,68142.3594,62800.6817,10.3761,3.2223,-84.9284,-11.6297,138.8061,3.8672,0.5028,1.1428,87.2443,184.4677,0.6639,0.9147,0.5069
161,2025-08-05 17:17:54,1329456365.4344,-7998152.7340,49751928.0000,49751928.0000,0.0000,68028.3594,59597.8104,8.5188,3.0039,92.5118,2.6315,140.0308,4.8161,0.5022,1.0649,84.9635,174.9188,0.7598,0.9021,0.4963
162,2025-08-05 17:17:55,1321261511.9410,-8194853.4934,1890099.5000,1890099.5000,0.0000,68203.0391,66559.8311,10.2779,3.0170,-93.7007,1.8685,135.9695,3.4047,0.5160,0.9904,84.2003,175.7684,0.7968,0.8983,0.4825
163,2025-08-05 17:17:57,1313284672.1499,-7976839.7910,21036626.0000,21036626.0000,0.0000,67918.4453,73400.4459,8.5875,3.0564,-88.0714,1.5823,141.8861,5.9917,0.4842,0.9466,92.2987,178.6146,0.6792,0.9123,0.5014
164,2025-08-05 17:17:58,1306033699.6124,-7250972.5375,124125176.0000,124125176.0000,0.0000,67911.5859,54595.3691,8.6145,2.9449,97.1455,7.0036,139.4710,3.7146,0.4958,1.0981,91.4827,183.6198,0.6907,0.8992,0.5128
165,2025-08-05 17:17:59,1298822824.0511,-7210875.5613,116239232.0000,116239232.0000,0.0000,67671.2031,80557.4771,8.0060,2.9936,-81.9141,-2.1050,143.8210,6.3844,0.5061,1.0122,89.3838,181.2811,0.6336,0.9002,0.4792
166,2025-08-05 17:18:01,1291014538.0734,-7808285.9777,2647351.7500,2647351.7500,0.0000,67805.8906,69750.6081,11.0666,3.0655,-82.1152,-4.8843,129.5345,6.0496,0.5254,0.9561,91.6448,179.1148,0.7241,0.8985,0.4972
167,2025-08-05 17:18:02,1283638321.5820,-7376216.4915,59186384.0000,59186384.0000,0.0000,67714.3594,58519.1448,8.9625,2.9936,87.0132,2.8310,127.6545,4.8809,0.5067,0.9021,92.5646,175.8529,0.7430,0.8894,0.5028
168,2025-08-05 17:18:04,1276021408.2139,-7616913.3680,3996875.7500,3996875.7500,0.0000,67827.8906,70217.4123,9.7881,3.0539,80.9100,-3.5369,136.0173,6.5159,0.4837,1.0173,92.4154,181.0315,0.6469,0.9036,0.5029
169,2025-08-05 17:18:05,1268524876.0470,-7496532.1669,9107472.0000,9107472.0000,0.0000,67609.5000,64002.4692,10.3829,3.1848,-73.8556,1.7783,127.2383,5.8303,0.4921,0.8868,93.5513,177.1370,0.6211,0.8849,0.4976
170,2025-08-05 17:18:06,1261107865.1232,-7417010.9238,7633019.0000,7633019.0000,0.0000,67613.2500,64311.0836,12.0709,2.8834,83.2176,-2.7774,135.0627,4.9418,0.4951,0.9782,92.2340,175.2511,0.5750,0.8856,0.4967
171,2025-08-05 17:18:08,1253733857.0738,-7374008.0493,152488.6875,152488.6875,0.0000,67583.5625,67116.8309,9.2697,2.9383,-113.3513,2.6932,135.0491,3.5617,0.5026,0.8802,89.6979,180.2769,0.7024,0.8971,0.4914
172,2025-08-05 17:18:09,1246445222.2791,-7288634.7948,88672.3750,88672.3750,0.0000,67575.4453,67931.3555,9.8239,3.0029,-101.1311,3.1158,144.9550,4.9038,0.5144,1.0239,89.1392,182.5924,0.7520,0.8864,0.5115
173,2025-08-05 17:18:11,1239282387.2341,-7162835.0450,7274759.5000,7274759.5000,0.0000,67290.4766,64066.7354,8.0453,3.0099,-103.8781,-0.2079,139.4668,4.0515,0.4936,1.0092,82.7085,179.5307,0.6583,0.9203,0.4923
174,2025-08-05 17:18:12,1232527195.6063,-6755191.6278,63879044.0000,63879044.0000,0.0000,67574.5781,58021.7902,9.9116,2.8898,111.0202,2.2397,140.0518,5.8150,0.5051,1.0967,86.9647,177.2711,0.7883,0.9050,0.5029
175,2025-08-05 17:18:14,1225787396.4314,-6739799.1749,53062340.0000,53062340.0000,0.0000,67200.6016,58494.0889,8.4159,3.0012,89.7833,1.3453,138.8520,4.4999,0.4954,0.9823,89.8527,181.6142,0.6689,0.9058,0.5058
176,2025-08-05 17:18:15,1219119757.4290,-6667639.0025,52282932.0000,52282932.0000,0.0000,67090.7031,58448.3701,7.6701,3.1398,-92.6275,-3.6695,136.4977,4.7508,0.4984,1.1355,91.3584,182.3430,0.7393,0.9176,0.4990
177,2025-08-05 17:18:16,1212599763.4548,-6519993.9742,65080824.0000,65080824.0000,0.0000,66947.7500,57305.5197,9.0609,3.0428,90.6166,-5.1246,126.2231,4.0013,0.4871,1.1334,93.2202,180.8218,0.7089,0.8815,0.4933
178,2025-08-05 17:18:18,1205818324.8455,-6781438.6093,5503691.0000,5503691.0000,0.0000,66664.2031,69468.2058,9.4797,3.0124,-87.2337,-4.4231,136.3367,5.0003,0.4981,0.9885,82.0597,174.9999,0.6285,0.9157,0.5155
179,2025-08-05 17:18:19,1199127818.8436,-6690506.0019,8217750.5000,8217750.5000,0.0000,66572.3125,63145.9971,9.3485,3.0676,-84.7523,0.5138,128.4760,4.6055,0.5023,0.9950,88.4306,180.1290,0.7316,0.9035,0.4957
180,2025-08-05 17:18:20,1192489922.6306,-6637896.2130,4306500.5000,4306500.5000,0.0000,66417.2109,68897.5659,10.5459,2.8137,-81.4682,-9.6099,137.1571,4.1990,0.4882,1.0528,84.4897,179.2027,0.7117,0.9006,0.4987
181,2025-08-05 17:18:22,1186128161.0249,-6361761.6057,41011072.0000,41011072.0000,0.0000,66554.1016,58899.8715,9.8105,2.9152,93.8264,-0.5297,131.2822,5.5591,0.5147,0.9831,95.7650,183.5036,0.7203,0.9096,0.5020
182,2025-08-05 17:18:23,1180093849.8983,-6034311.1265,87883536.0000,87883536.0000,0.0000,66329.1875,55124.3704,10.6863,2.9070,99.1603,5.0537,141.6432,5.1987,0.5002,1.2594,89.1100,179.4553,0.7080,0.9115,0.5074
183,2025-08-05 17:18:24,1174000777.3634,-6093072.5350,65061576.0000,65061576.0000,0.0000,66148.7656,56507.9602,10.7151,3.0211,91.3214,-6.4642,144.1257,4.2208,0.4985,0.8898,87.7117,186.7225,0.7133,0.9033,0.5117
184,2025-08-05 17:18:26,1168205128.2690,-5795649.0944,107601344.0000,107601344.0000,0.0000,66472.8047,54074.5707,10.6131,3.1239,91.5922,-2.1831,136.7040,4.8609,0.4908,1.1179,88.0252,178.8587,0.6778,0.8964,0.4938
185,2025-08-05 17:18:27,1161913636.7568,-6291491.5123,4279198.5000,4279198.5000,0.0000,65907.1250,68379.5996,9.7163,2.9433,-107.5920,-5.8426,144.7898,4.7093,0.5063,0.9385,87.2806,180.4762,0.7569,0.9073,0.4973
186,2025-08-05 17:18:28,1156353726.1935,-5559910.5632,127770272.0000,127770272.0000,0.0000,65923.7109,52413.3823,9.8351,3.1188,73.4533,-9.6059,129.5905,5.2193,0.5054,1.0673,93.3683,177.7610,0.8149,0.9076,0.4957
187,2025-08-05 17:18:30,1150363146.8449,-5990579.3486,36115388.0000,36115388.0000,0.0000,65532.0977,58349.2423,11.1307,2.9494,88.1708,0.4751,135.5624,5.6322,0.4807,0.9563,94.5832,181.6262,0.7455,0.8853,0.4838
188,2025-08-05 17:18:31,1144428737.1277,-5934409.7173,34694120.0000,34694120.0000,0.0000,65418.2930,58378.1931,9.9938,2.9778,101.2695,-0.6462,138.3759,5.6766,0.4862,1.0235,94.7075,178.3630,0.7317,0.9026,0.4830
189,2025-08-05 17:18:32,1138381218.6786,-6047518.4491,1447750.2500,1447750.2500,0.0000,65393.7695,66831.8975,10.8413,3.0615,-91.9510,-3.7575,133.4843,5.2092,0.4891,1.0741,89.1108,179.6844,0.7666,0.8819,0.4945
190,2025-08-05 17:18:34,1132634562.3908,-5746656.2878,46516524.0000,46516524.0000,0.0000,65424.5234,73576.3462,11.6951,2.9541,-99.5081,7.7075,132.2097,5.7731,0.5019,1.0612,99.6476,181.3734,0.7338,0.8843,0.5096
191,2025-08-05 17:18:35,1126749638.8599,-5884923.5308,8614168.0000,8614168.0000,0.0000,65565.2500,69073.2359,9.4859,3.0420,91.4828,4.9663,133.2729,6.5879,0.4717,1.0414,92.2871,183.2986,0.7157,0.9027,0.5053
192,2025-08-05 17:18:37,1120934793.9700,-5814844.8899,10299420.0000,10299420.0000,0.0000,65060.2266,68896.0355,9.5974,2.8984,-95.1453,-6.5198,139.3664,4.4832,0.5054,0.8812,91.7671,178.7171,0.7029,0.9159,0.4808
193,2025-08-05 17:18:38,1115576348.3640,-5358445.6061,86754792.0000,86754792.0000,0.0000,65713.1953,54580.5656,10.6150,2.9533,95.3201,2.6271,130.9488,4.2400,0.4802,1.0885,92.1508,182.6255,0.6759,0.8826,0.5060
194,2025-08-05 17:18:39,1109866960.7796,-5709387.5844,7955157.0000,7955157.0000,0.0000,65143.5508,68514.6771,9.7554,3.0514,-79.6681,1.5595,134.9473,5.0944,0.4948,1.0980,87.8758,184.2603,0.6328,0.8846,0.4972
195,2025-08-05 17:18:41,1104272796.0064,-5594164.7732,19004830.0000,19004830.0000,0.0000,65282.8008,70493.3472,11.9297,2.9942,-82.2967,-2.6709,131.9532,3.2129,0.4967,0.8965,88.2743,181.3381,0.7396,0.8997,0.5181
196,2025-08-05 17:18:42,1098741750.0880,-5531045.9184,20187796.0000,20187796.0000,0.0000,65142.9062,59772.6426,8.7519,3.1067,-88.5868,-6.5829,124.8230,5.2188,0.5035,0.9786,92.8327,183.9457,0.7300,0.8969,0.4899
197,2025-08-05 17:18:43,1093185275.8134,-5556474.2746,4116318.0000,4116318.0000,0.0000,65399.5312,62974.5648,8.2379,3.0368,-105.5687,4.9049,142.1969,4.4422,0.4930,1.2038,91.9263,178.2771,0.7044,0.9104,0.4957
198,2025-08-05 17:18:45,1087761364.2891,-5423911.5243,19250794.0000,19250794.0000,0.0000,65097.5742,70341.7300,9.2434,2.8527,-76.4653,-4.9979,133.6226,5.0645,0.5111,0.9627,91.4725,176.5935,0.7053,0.8868,0.5007
199,2025-08-05 17:18:46,1082435693.9862,-5325670.3030,27952974.0000,27952974.0000,0.0000,65158.7500,58839.5098,10.7915,3.0875,86.9385,1.4131,144.7161,5.0319,0.4974,0.7553,90.0871,182.8114,0.6706,0.9175,0.4804
200,2025-08-05 17:18:48,1077215716.5562,-5219977.4299,38440208.0000,38440208.0000,0.0000,65116.6875,57706.2495,11.2963,2.9927,81.3937,-4.2259,132.7405,4.2788,0.4968,1.0493,93.2353,181.5639,0.6591,0.8867,0.5070
201,2025-08-05 17:18:49,1071996782.2251,-5218934.3311,28209916.0000,28209916.0000,0.0000,65257.5820,58909.3649,9.2964,3.0324,89.5241,4.6775,136.7103,4.9705,0.4897,0.9188,89.3119,181.0845,0.6380,0.9001,0.5040
202,2025-08-05 17:18:50,1066738125.6299,-5258656.5952,9748150.0000,9748150.0000,0.0000,65080.2891,61348.5416,10.1051,3.2164,-99.7781,2.5904,134.0856,5.6261,0.4968,0.8325,95.2526,175.6392,0.7595,0.9103,0.5201
203,2025-08-05 17:18:52,1061496491.7685,-5241633.8615,2686451.7500,2686451.7500,0.0000,65304.6992,67263.7264,8.8023,3.0510,-105.3996,0.2443,143.6187,5.2817,0.5212,0.8851,91.3973,179.8412,0.7150,0.9231,0.4933
204,2025-08-05 17:18:53,1056379903.3088,-5116588.4596,17712446.0000,17712446.0000,0.0000,64909.1133,59878.8539,8.6760,3.0733,106.0573,-1.7414,129.3167,3.8118,0.4933,0.9846,89.3637,177.0842,0.6093,0.8921,0.5174
205,2025-08-05 17:18:54,1051329045.2146,-5050858.0942,20953994.0000,20953994.0000,0.0000,64880.0352,70351.2548,11.8288,2.9718,88.7034,0.2952,129.2593,6.5847,0.4982,0.9719,89.9179,183.7428,0.5829,0.9019,0.5064
206,2025-08-05 17:18:56,1046474936.2961,-4854108.9185,51382608.0000,51382608.0000,0.0000,65106.6016,56539.0038,9.8511,3.0834,89.5489,-1.5406,136.9546,4.0274,0.4962,1.0952,90.8924,181.0187,0.6956,0.9019,0.5023
207,2025-08-05 17:18:57,1041479848.3961,-4995087.9000,12491741.0000,12491741.0000,0.0000,64926.4375,69150.8140,10.0011,2.9358,-90.4377,2.8859,130.8874,3.2701,0.5011,0.9267,91.8385,184.1884,0.6558,0.8987,0.4986
208,2025-08-05 17:18:59,1036610183.3942,-4869665.0019,28589528.0000,28589528.0000,0.0000,65147.4336,58756.6451,10.6234,3.1755,-98.5752,1.1242,137.1342,4.1761,0.4914,1.0364,91.2627,178.1204,0.7766,0.8964,0.5091
209,2025-08-05 17:19:00,1031786519.7321,-4823663.6622,28464478.0000,28464478.0000,0.0000,64786.8203,58410.0242,11.3723,2.7711,113.5474,-7.9529,136.8437,4.8334,0.5191,0.9659,89.1863,179.7860,0.7420,0.9131,0.4896
210,2025-08-05 17:19:02,1027133026.2095,-4653493.5225,54552880.0000,54552880.0000,0.0000,64965.8594,56137.9106,9.6976,3.0953,82.8605,2.2174,133.9672,4.8196,0.5192,0.9075,87.0394,182.0525,0.6593,0.9085,0.5065
211,2025-08-05 17:19:03,1022291999.5545,-4841026.6550,5676402.0000,5676402.0000,0.0000,64843.8203,67691.4793,8.6450,2.9835,-87.2892,2.1667,131.4470,5.1011,0.4833,0.9054,89.6073,180.4675,0.7371,0.8783,0.5048
212,2025-08-05 17:19:04,1017470574.7898,-4821424.7647,149949.4375,149949.4375,0.0000,64753.7305,65216.5634,9.4911,3.0053,-92.0050,-6.8090,139.3088,4.0412,0.4867,0.9819,89.8424,179.5789,0.7022,0.9149,0.4930
