run #,datetime,avg_loss,avg_loss_change,loss,pred_cost,true_cost,rel_error,accuracy_5pct,accuracy_10pct,param_0,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11,param_12
108,2025-08-05 19:50:16,291936477.4710,-2026857.4717,75062728.0000,67548.3828,76212.2594,0.1137,32.4,48.1,11.6070,2.9374,-95.2067,3.0611,122.7875,6.3936,0.5033,1.0556,91.9432,179.8309,0.6751,0.9241,0.5091
109,2025-08-05 19:50:17,289263237.0234,-2673240.4476,553268.6875,67194.2344,67938.0561,0.0109,33.0,48.6,10.2301,3.0840,-99.8582,3.2874,132.1493,5.5757,0.5005,0.9551,88.9676,186.8003,0.7167,0.8944,0.4859
110,2025-08-05 19:50:19,287120956.4323,-2142280.5911,53612372.0000,68060.4766,60738.4309,0.1206,32.7,48.2,7.7910,3.1172,78.7319,2.0246,131.7739,4.8854,0.4879,0.9529,88.1794,183.4123,0.6344,0.9012,0.4915
111,2025-08-05 19:50:20,285025991.8518,-2094964.5805,54579888.0000,62993.8438,55606.0234,0.1329,32.4,47.7,10.3687,3.2340,85.1735,-1.0527,130.7744,5.0190,0.4958,1.1016,93.5255,180.7095,0.6512,0.8933,0.4925
112,2025-08-05 19:50:22,285258166.9246,232175.0728,311029600.0000,71165.7969,88801.8272,0.1986,32.1,47.3,10.1634,2.8463,-80.7427,-0.4947,133.6090,7.6645,0.4992,0.9183,86.9856,180.0547,0.6292,0.8941,0.4903
113,2025-08-05 19:50:23,282999949.9961,-2258216.9285,30079654.0000,75048.5781,69564.0836,0.0788,31.9,47.8,11.0083,2.9980,-88.4263,-6.6126,132.0475,5.1225,0.4830,1.0580,89.8788,184.9732,0.6984,0.8963,0.5166
114,2025-08-05 19:50:24,281181790.5049,-1818159.4912,75729768.0000,64022.3984,55320.1147,0.1573,31.6,47.4,9.5706,3.0071,85.0898,-5.5295,125.4407,4.1042,0.5017,1.0747,88.1851,186.0783,0.7213,0.9117,0.5043
115,2025-08-05 19:50:26,278849522.7526,-2332267.7522,12970999.0000,69066.3203,65464.7922,0.0550,31.3,47.8,10.3785,3.0389,-99.3041,0.3863,133.9613,4.1727,0.4934,0.7594,92.5670,175.5105,0.7141,0.9037,0.4959
116,2025-08-05 19:50:27,277946429.4875,-903093.2651,174090704.0000,76900.6953,63706.3525,0.2071,31.0,47.4,9.2449,3.0764,-67.4745,0.6906,140.4169,4.9751,0.4889,0.9954,88.7258,178.4809,0.7045,0.8879,0.4930
117,2025-08-05 19:50:28,275907405.9535,-2039023.5341,39380676.0000,64511.9180,58236.5151,0.1078,30.8,47.0,8.5916,3.0353,71.5955,1.9761,134.6809,4.6044,0.5099,1.1087,86.4528,179.3873,0.6550,0.9054,0.5138
118,2025-08-05 19:50:30,273584143.0280,-2323262.9255,1762380.7500,64943.3242,63615.7777,0.0209,31.4,47.5,9.6380,2.7404,78.0399,-0.5364,136.6467,5.7979,0.5110,1.1429,91.3311,180.1285,0.7205,0.8965,0.5083
119,2025-08-05 19:50:31,271285571.5879,-2298571.4401,54141.6562,59109.5508,58876.8677,0.0040,31.9,47.9,10.6928,3.0315,97.2748,-2.5843,139.9638,3.8103,0.5137,0.9746,88.0768,179.2083,0.7231,0.9031,0.4994
120,2025-08-05 19:50:33,269648862.6247,-1636708.9632,74880496.0000,64756.3906,56103.0382,0.1542,31.7,47.5,10.9315,2.8725,76.6265,4.9014,129.9046,5.2514,0.4984,1.0755,93.4895,178.2032,0.6918,0.9083,0.4935
121,2025-08-05 19:50:34,267741880.0245,-1906982.6002,38903968.0000,65701.7891,71939.0968,0.0867,31.4,47.9,9.0284,2.9855,-107.2988,-0.5356,136.1526,5.6200,0.5165,0.9471,88.2314,178.8003,0.6804,0.8958,0.4817
122,2025-08-05 19:50:35,265646502.3685,-2095377.6559,12105806.0000,62028.0195,58548.6779,0.0594,31.1,48.4,12.3316,2.9935,85.9054,-4.0826,132.8188,4.7279,0.4847,0.9822,90.9004,182.1319,0.7178,0.8992,0.5004
123,2025-08-05 19:50:37,263709624.3168,-1936878.0518,27410502.0000,60792.8281,55557.3254,0.0942,30.9,48.8,11.0800,3.1825,76.7496,-2.4448,136.9615,4.9319,0.5094,0.8037,91.4989,175.6722,0.7259,0.8893,0.4990
124,2025-08-05 19:50:38,261727835.1207,-1981789.1961,17967764.0000,59133.2422,54894.4040,0.0772,30.6,49.2,10.5723,2.7911,102.4458,0.8729,134.5973,4.9852,0.4910,1.0407,90.7643,177.5867,0.7304,0.8847,0.5049
125,2025-08-05 19:50:39,259838547.2397,-1889287.8810,25566850.0000,57952.6680,52896.3001,0.0956,30.4,49.6,10.3128,3.1035,81.9492,-13.2737,133.0481,4.1329,0.5106,0.9365,88.3448,178.3484,0.7170,0.9025,0.5080
126,2025-08-05 19:50:41,257880832.3092,-1957714.9305,13166466.0000,69531.8359,73160.3956,0.0496,31.0,50.0,9.7071,3.0046,-76.9895,1.3857,134.5904,6.2841,0.5094,0.8177,85.4735,178.9637,0.7323,0.9007,0.5155
127,2025-08-05 19:50:42,255850461.2199,-2030371.0893,23703.9707,59549.6719,59395.7124,0.0026,31.5,50.4,11.8116,2.9930,88.0231,0.2380,127.5632,5.1021,0.4951,1.1538,90.2238,179.6811,0.6416,0.9063,0.4989
128,2025-08-05 19:50:43,254064158.5698,-1786302.6502,27203722.0000,60923.3203,66139.0380,0.0789,31.2,50.8,8.8352,2.9114,90.2886,-1.5296,135.0246,5.4674,0.4934,0.9019,93.8797,178.6014,0.6255,0.8821,0.4963
129,2025-08-05 19:50:45,252151929.6816,-1912228.8881,7386632.0000,67331.3125,70049.1497,0.0388,31.8,51.2,11.9553,3.0045,-103.3535,-6.8052,140.3183,4.5495,0.4808,0.9478,89.7734,181.8192,0.6911,0.9127,0.4797
130,2025-08-05 19:50:46,250836801.8533,-1315127.8283,81185312.0000,72950.2031,63939.9148,0.1409,31.5,50.8,10.7475,3.1165,-85.9292,-1.6646,128.8403,5.6498,0.4764,0.9659,96.8457,178.2557,0.6930,0.8926,0.4875
131,2025-08-05 19:50:48,249034022.9079,-1802778.9454,14672760.0000,59451.2656,63281.7693,0.0605,31.3,51.1,9.4526,3.1051,92.8747,0.7676,139.8008,6.1765,0.4760,1.0391,93.4171,181.3765,0.6702,0.9056,0.5051
132,2025-08-05 19:50:49,247461760.1283,-1572262.7796,41495336.0000,68321.8906,61880.2014,0.1041,31.1,50.8,9.0944,3.1075,-97.1013,-8.7915,134.9522,4.8485,0.5118,0.9245,91.8935,181.7422,0.6570,0.9040,0.5082
133,2025-08-05 19:50:50,245811605.6010,-1650154.5273,27991208.0000,66886.0703,61595.3991,0.0859,30.8,51.1,10.1438,3.1670,-103.1982,3.3068,133.3361,3.4475,0.5011,0.9785,92.0321,182.4414,0.6711,0.8944,0.5002
134,2025-08-05 19:50:52,244023819.0181,-1787786.5828,6248203.5000,57273.5625,54773.9215,0.0456,31.3,51.5,10.8251,2.9432,85.7716,1.6341,140.5082,4.5375,0.4884,0.9914,89.8400,172.8077,0.7664,0.9091,0.5085
135,2025-08-05 19:50:53,242404343.2625,-1619475.7557,25394592.0000,69381.1562,74420.4640,0.0677,31.1,51.9,9.3272,2.8029,-77.4645,-3.2450,133.7220,5.2018,0.5002,0.9449,90.7023,182.0905,0.8504,0.9142,0.4991
136,2025-08-05 19:50:54,240622513.7884,-1781829.4741,75534.7891,69058.1875,69333.0222,0.0040,31.6,52.2,10.3873,3.0592,-81.8025,1.5129,124.4238,5.6144,0.4977,0.9047,88.5810,173.9497,0.6371,0.9069,0.4921
137,2025-08-05 19:50:56,238916205.9688,-1706307.8196,6858342.5000,61288.5391,63907.3845,0.0410,32.1,52.6,11.1282,3.0375,79.2608,2.0256,140.1369,3.2456,0.5093,1.1522,86.5759,182.0214,0.7298,0.9105,0.4866
138,2025-08-05 19:50:57,237185045.9907,-1731159.9780,16129.0000,55571.6172,55698.6168,0.0023,32.6,52.9,11.1453,3.1860,95.0263,-5.4224,127.6758,4.9065,0.4963,0.8669,93.7191,177.7349,0.7115,0.9062,0.5028
139,2025-08-05 19:50:58,235738214.7822,-1446831.2086,36075508.0000,60551.7695,54545.4814,0.1101,32.4,52.5,10.0842,2.9231,91.4029,3.4712,139.3151,4.3954,0.4868,0.9838,81.8689,180.3579,0.7963,0.8864,0.5099
140,2025-08-05 19:51:00,235654442.9623,-83771.8199,224010160.0000,58150.7656,73117.7348,0.2047,32.1,52.1,10.4090,3.0554,86.0250,-6.2386,137.2126,7.2293,0.4925,1.1117,90.1815,176.8336,0.7605,0.8999,0.4841
141,2025-08-05 19:51:01,234237275.5087,-1417167.4536,35833832.0000,60471.6680,66457.8045,0.0901,31.9,52.5,11.9165,3.0436,87.3996,-4.5003,133.5896,3.6057,0.4985,0.9772,84.8363,185.6280,0.6295,0.8965,0.4980
142,2025-08-05 19:51:02,232588322.0749,-1648953.4337,85887.9219,65266.4492,65559.5159,0.0045,32.4,52.8,9.5846,3.0064,-103.2997,7.9413,136.4768,4.3172,0.4938,0.8914,93.3959,178.8635,0.7078,0.9006,0.4972
143,2025-08-05 19:51:04,230973282.9005,-1615039.1745,1637720.1250,59830.8359,61110.5716,0.0209,32.9,53.1,9.4444,3.1731,93.0337,2.2687,140.2866,5.6762,0.4951,1.0284,87.0811,177.6803,0.6695,0.8872,0.4911
144,2025-08-05 19:51:05,229982022.2692,-991260.6313,88231752.0000,66759.3438,57366.1697,0.1637,32.6,52.8,11.0626,2.8290,73.5736,3.4801,131.9958,5.5321,0.4980,0.8286,89.2397,183.8873,0.6629,0.9094,0.4807
145,2025-08-05 19:51:07,228526233.1915,-1455789.0777,18892606.0000,57714.2812,53367.7187,0.0814,32.4,53.1,9.6409,2.8578,88.3827,1.7395,139.4528,3.5912,0.5109,1.0320,94.3888,177.7920,0.7502,0.9045,0.5116
146,2025-08-05 19:51:08,226987239.5909,-1538993.6006,3833167.5000,58920.7188,56962.8730,0.0344,32.9,53.4,11.0116,2.8924,91.5780,-5.8109,137.8734,3.8858,0.4875,1.0635,85.2802,181.6946,0.6710,0.9148,0.4983
147,2025-08-05 19:51:09,225914179.1855,-1073060.4054,69247360.0000,59057.8750,67379.3714,0.1235,32.7,53.1,9.2317,2.8609,86.7039,-8.7644,133.4525,6.0599,0.5073,0.8892,92.9268,181.4964,0.6509,0.8916,0.5082
148,2025-08-05 19:51:11,224394195.9461,-1519983.2394,956659.7500,58397.9336,59376.0217,0.0165,33.1,53.4,9.4584,2.9785,97.2903,-0.3058,141.8286,4.8761,0.5124,0.9440,86.5412,175.9426,0.5956,0.8972,0.4881
149,2025-08-05 19:51:12,222951337.9733,-1442857.9728,9408358.0000,72572.0312,69504.7263,0.0441,33.6,53.7,12.8375,3.0432,-81.8018,0.9364,133.5251,5.5495,0.5060,0.9598,90.4997,180.1011,0.7291,0.8816,0.5181
150,2025-08-05 19:51:13,221717491.1335,-1233846.8398,37874312.0000,65952.8125,72107.0203,0.0853,33.3,54.0,10.9040,2.8348,-97.7197,1.3473,139.4427,3.4797,0.5201,0.9129,88.2389,178.6932,0.5823,0.9099,0.5077
151,2025-08-05 19:51:15,220255262.7162,-1462228.4173,921000.1250,68437.0469,69396.7333,0.0138,33.8,54.3,10.8279,3.0083,-90.9885,1.7246,139.8282,3.3339,0.4908,0.9615,86.8218,182.6542,0.6556,0.8810,0.4971
152,2025-08-05 19:51:16,218845582.5108,-1409680.2054,5983871.5000,68009.0703,70455.2652,0.0347,34.2,54.6,9.2051,2.9644,-85.8344,1.9671,132.6346,5.4497,0.5037,0.8536,90.0692,178.4883,0.7767,0.9047,0.5031
153,2025-08-05 19:51:18,217456609.3800,-1388973.1308,6332693.5000,67538.8203,70055.3028,0.0359,34.6,54.9,10.5164,2.8439,-103.4913,4.0937,138.9255,4.4446,0.5093,1.0799,90.7001,181.3230,0.6691,0.8910,0.4945
154,2025-08-05 19:51:19,216793192.3321,-663417.0479,115290384.0000,68208.8984,78946.2344,0.1360,34.4,54.5,9.8149,2.9499,-97.0069,-2.4486,139.1282,6.0483,0.5045,1.1251,93.2160,184.0095,0.6374,0.9157,0.4974
155,2025-08-05 19:51:20,215398710.6687,-1394481.6634,648534.5000,65484.5234,64679.2055,0.0125,34.8,54.8,8.1146,3.0190,-95.6967,3.3704,131.6259,4.8236,0.4808,0.9175,86.2948,175.8860,0.6772,0.8902,0.5152
156,2025-08-05 19:51:22,214032142.7846,-1366567.8841,2214120.7500,68926.0625,67438.0716,0.0221,35.3,55.1,9.6381,2.9967,-84.8987,5.3548,132.4748,4.5166,0.5097,0.9150,90.8175,184.5223,0.6824,0.8902,0.4980
157,2025-08-05 19:51:23,213420947.8879,-611194.8967,118074544.0000,66957.2656,56091.0544,0.1937,35.0,54.8,11.0610,2.8032,67.3092,5.1509,138.2245,3.8977,0.4949,0.9916,90.0134,179.3965,0.6877,0.9008,0.4891
158,2025-08-05 19:51:25,213165675.6607,-255272.2271,173087936.0000,67729.3125,80885.6032,0.1627,34.8,54.4,9.0975,3.0138,-99.0715,-4.6770,140.1438,6.8667,0.5095,0.9735,86.1773,181.2084,0.7615,0.9054,0.5023
159,2025-08-05 19:51:26,211947472.2163,-1218203.4444,19471328.0000,69165.0547,73577.6892,0.0600,34.6,54.7,10.8643,2.7924,-93.2449,5.7040,130.6298,5.1415,0.5046,0.9283,89.7837,178.8354,0.6603,0.9088,0.5005
160,2025-08-05 19:51:27,210648650.3915,-1298821.8248,4135980.2500,69216.7578,71250.4724,0.0285,35.0,55.0,10.9087,2.9493,-104.3566,-3.3326,136.4974,3.9279,0.5008,1.0402,82.2341,184.4582,0.5989,0.8955,0.5228
161,2025-08-05 19:51:29,209358415.8844,-1290234.5071,2920894.7500,61408.6992,63117.7624,0.0271,35.4,55.3,10.8769,2.9424,90.8687,3.9224,130.8465,6.2552,0.5142,0.9493,91.5540,181.9987,0.7043,0.8986,0.4883
162,2025-08-05 19:51:30,208136742.8543,-1221673.0302,11447385.0000,69905.7891,66522.3901,0.0509,35.2,55.6,10.5889,3.0010,-99.3757,7.2321,129.3544,4.5556,0.5095,1.1680,92.5383,182.7297,0.7150,0.8909,0.5147
163,2025-08-05 19:51:31,206873572.8889,-1263169.9654,2240038.5000,58501.6250,59998.3022,0.0249,35.6,55.8,11.0936,2.8758,91.7588,-2.5059,128.9350,3.3190,0.5094,0.9994,92.6419,183.7318,0.6882,0.8973,0.5131
164,2025-08-05 19:51:33,205896775.4201,-976797.4688,46678788.0000,57829.7773,64661.9650,0.1057,35.4,55.5,9.7916,2.8317,88.8294,-1.9478,133.0631,2.5054,0.5018,1.1474,90.6614,180.4632,0.7800,0.9209,0.4954
165,2025-08-05 19:51:34,204679975.8539,-1216799.5662,5124847.0000,72030.3125,74294.1248,0.0305,35.8,55.8,9.4364,3.0355,-84.1944,0.6491,136.9859,6.0535,0.5204,0.8787,90.0406,179.9788,0.6532,0.8981,0.4965
166,2025-08-05 19:51:36,203880446.9391,-799528.9148,71958176.0000,73398.4922,64915.6768,0.1307,35.5,55.4,11.4928,3.1746,-79.1455,4.3396,133.2721,5.8312,0.5068,0.9572,96.1480,181.9030,0.6722,0.8930,0.5060
167,2025-08-05 19:51:37,202816149.7000,-1064297.2392,26142808.0000,56112.5742,61225.5770,0.0835,35.3,55.7,11.4862,3.0962,89.5891,-1.9903,140.5754,5.4317,0.5004,1.1461,94.9604,177.3019,0.8150,0.9142,0.4985
168,2025-08-05 19:51:38,201706256.8863,-1109892.8137,16354157.0000,58053.1367,54009.1098,0.0749,35.1,56.0,9.7193,2.9811,88.4926,0.5400,136.2204,4.8357,0.5038,0.8918,92.4925,175.6444,0.7001,0.8959,0.5087
169,2025-08-05 19:51:40,200645021.8159,-1061235.0703,22357530.0000,68343.7188,63615.3438,0.0743,34.9,56.2,8.6471,3.0231,-99.0403,-2.2555,136.6118,4.5443,0.5048,0.8884,89.2843,185.4817,0.7294,0.8969,0.4805
170,2025-08-05 19:51:41,199465467.0731,-1179554.7429,120715.5312,56911.7383,57259.1791,0.0061,35.3,56.5,8.5169,2.9868,98.8138,-2.4067,139.4125,3.1936,0.5075,1.1011,91.7596,178.3562,0.7130,0.8994,0.4983
171,2025-08-05 19:51:43,198300465.9869,-1165001.0862,250281.3281,56954.6016,56454.3213,0.0089,35.7,56.7,11.1825,2.9868,99.9826,-6.4164,136.0031,4.5095,0.5072,0.8436,88.4244,180.3887,0.7832,0.9085,0.4951
172,2025-08-05 19:51:44,197333726.2427,-966739.7441,32021230.0000,60896.8281,55238.0974,0.1024,35.5,56.4,9.0098,2.9989,82.0290,1.9359,128.2430,4.3845,0.4950,1.0215,86.5647,178.9502,0.7214,0.9065,0.4932
173,2025-08-05 19:51:45,196901109.9754,-432616.2673,122491112.0000,66255.8203,77323.3924,0.1431,35.3,56.1,7.4873,3.1297,-84.7433,4.3087,130.9207,7.7820,0.5045,0.9863,87.6835,182.1678,0.8376,0.9069,0.5029
174,2025-08-05 19:51:47,196190917.6652,-710192.3102,73327648.0000,59406.2891,67969.4447,0.1260,35.1,55.7,8.5336,3.0360,96.1567,-1.3713,126.6922,5.9883,0.5105,0.9215,89.9979,183.5228,0.6675,0.9054,0.4864
175,2025-08-05 19:51:48,195230753.8957,-960163.7695,28162258.0000,68794.8750,74101.6847,0.0716,34.9,56.0,10.6084,2.9576,-107.9792,-3.8443,129.2063,6.2615,0.5030,0.8447,87.9364,179.0053,0.7107,0.9055,0.4817
176,2025-08-05 19:51:49,194302650.7145,-928103.1812,31884594.0000,60947.9102,66594.5571,0.0848,34.7,56.2,9.6037,2.9878,93.8471,-10.1973,135.8824,6.3248,0.4995,0.8913,89.9531,186.3320,0.7461,0.9010,0.4834
177,2025-08-05 19:51:51,193207587.3752,-1095063.3393,476439.6562,56901.2383,57591.4840,0.0120,35.0,56.5,8.1005,3.0961,83.2223,-6.8026,133.4291,3.8481,0.4900,0.9542,96.6790,174.6824,0.6917,0.8988,0.4825
178,2025-08-05 19:51:52,192151925.9377,-1055661.4375,5299851.5000,72514.7344,70212.5930,0.0328,35.4,56.7,10.3589,3.0746,-89.5592,4.3596,137.8536,5.3182,0.4930,1.1540,93.1720,183.0923,0.6480,0.8839,0.4878
179,2025-08-05 19:51:53,191085253.2935,-1066672.6442,1217522.6250,60112.7773,61216.1910,0.0180,35.8,57.0,8.8929,2.8366,96.2174,3.8927,125.0954,5.5560,0.4985,1.0482,88.8060,181.2469,0.7201,0.8958,0.4949
180,2025-08-05 19:51:55,190034234.4224,-1051018.8711,1901856.5000,70407.5156,69028.4348,0.0200,36.1,57.2,9.9246,3.0148,-100.6993,1.0037,137.8519,4.9450,0.4773,1.0367,93.0153,182.2479,0.6635,0.9172,0.4911
181,2025-08-05 19:51:56,188984940.9600,-1049293.4625,112117.7188,58764.1094,59098.9487,0.0057,36.5,57.5,10.3030,2.9356,88.2345,-9.3457,142.5289,5.5312,0.4934,0.9084,90.7496,179.3297,0.7338,0.8997,0.5140
182,2025-08-05 19:51:57,187947383.6752,-1037557.2847,149515.1406,69177.9531,69564.6229,0.0056,36.8,57.7,12.1837,2.9637,-90.4980,3.5454,120.8911,4.8517,0.5047,0.8635,87.2681,183.2708,0.7149,0.9179,0.4944
183,2025-08-05 19:51:59,186956297.7754,-991085.8999,6578664.0000,69727.7891,72292.6831,0.0355,37.2,57.9,7.6019,2.9489,-84.2435,2.4282,137.0022,5.3123,0.4730,0.9722,85.9622,182.0300,0.6372,0.9017,0.4828
184,2025-08-05 19:52:00,185962617.5687,-993680.2067,4119139.7500,58664.8789,56635.3106,0.0358,37.5,58.2,9.1928,3.0182,93.4753,-0.2658,133.8230,4.2108,0.5048,1.0060,94.2497,182.6721,0.7186,0.9116,0.5089
185,2025-08-05 19:52:02,184979397.9129,-983219.6558,4066981.2500,58308.6289,56291.9550,0.0358,37.8,58.4,10.3599,3.0096,86.5136,4.4032,141.1663,4.9331,0.4999,1.1396,87.8336,174.7216,0.6994,0.8945,0.5161
186,2025-08-05 19:52:03,183993856.3569,-985541.5560,1668668.5000,60127.5352,58835.7642,0.0220,38.2,58.6,10.8572,2.8066,78.1732,0.4245,133.7746,3.2197,0.4942,1.0031,93.1477,180.4671,0.6835,0.9044,0.5227
187,2025-08-05 19:52:04,183372340.8470,-621515.5099,67770456.0000,58971.0547,67203.3387,0.1225,38.0,58.3,8.3017,3.0943,96.7255,4.8083,135.8509,5.4408,0.5066,1.0707,90.3263,180.9445,0.6239,0.9187,0.4948
188,2025-08-05 19:52:06,182451022.2255,-921318.6215,10164440.0000,71852.7344,75040.9058,0.0425,38.3,58.5,8.0504,2.9738,-90.2439,0.8126,118.4154,6.0736,0.4969,1.1695,88.7920,179.3597,0.6313,0.9060,0.5145
189,2025-08-05 19:52:07,181537796.8857,-913225.3398,9851433.0000,58194.5664,55055.8659,0.0570,38.1,58.7,9.9024,3.1552,98.4635,6.0133,129.4467,5.5832,0.4937,0.8688,93.2788,177.0194,0.7788,0.9080,0.4758
190,2025-08-05 19:52:08,180585107.4185,-952689.4672,526798.1250,56782.7031,56056.8935,0.0129,38.4,58.9,10.5145,3.1443,104.5080,-0.9069,132.3235,4.3508,0.5015,0.8122,86.9063,178.1206,0.6370,0.9026,0.4959
191,2025-08-05 19:52:10,180413465.9346,-171641.4839,147801584.0000,61790.2422,73947.6061,0.1644,38.2,58.6,10.2976,2.9550,97.7428,1.5884,133.9920,7.2788,0.4863,1.0322,91.0580,184.9100,0.6428,0.8996,0.5054
192,2025-08-05 19:52:11,179544238.0287,-869227.9059,13521708.0000,73033.3359,69356.1512,0.0530,38.0,58.9,9.7281,2.9757,-86.9702,0.0684,142.9926,4.9974,0.5232,0.9719,84.4816,178.9719,0.7710,0.9133,0.5163
193,2025-08-05 19:52:12,178632167.3641,-912070.6647,3514599.7500,77066.1016,75191.3712,0.0249,38.3,59.1,11.0749,2.9058,-90.8806,0.5216,132.1381,6.0194,0.4856,1.1163,89.7308,181.3504,0.7046,0.9063,0.5137
194,2025-08-05 19:52:14,177872809.2952,-759358.0689,31316702.0000,61536.8633,55940.7309,0.1000,38.1,58.8,10.2608,2.9353,88.7868,-6.1055,144.7039,5.0649,0.4937,1.0314,88.1709,181.9188,0.7817,0.8890,0.5080
195,2025-08-05 19:52:15,176987148.7219,-885660.5733,5168997.5000,57286.0781,59559.6201,0.0382,38.5,59.0,9.4597,3.0828,105.8780,2.7582,136.7423,5.7303,0.5056,0.8926,88.7806,177.5822,0.7407,0.9195,0.4893
196,2025-08-05 19:52:16,176528851.1468,-458297.5751,87160824.0000,55361.2656,64697.2637,0.1443,38.3,58.7,10.8617,2.8954,107.5258,0.8398,134.9740,2.9619,0.4991,0.8514,92.7201,176.3081,0.6687,0.9288,0.4950
197,2025-08-05 19:52:18,175633063.1751,-895787.9716,58620.7344,77160.8984,77403.0161,0.0031,38.6,58.9,8.1918,2.9770,-84.6331,-6.9053,134.3900,6.4487,0.5120,0.9774,86.1635,182.4257,0.7350,0.8909,0.5073
198,2025-08-05 19:52:19,174752114.2456,-880948.9295,1205175.1250,72019.4688,73117.2737,0.0150,38.9,59.1,8.9632,2.9515,-97.5039,9.2745,134.9124,5.7905,0.5026,0.9905,93.0887,181.1929,0.7694,0.8938,0.5054
199,2025-08-05 19:52:20,174111240.0836,-640874.1620,47218156.0000,62161.9922,69033.5410,0.0995,38.7,59.3,10.1157,3.0501,94.8979,4.0766,136.9336,5.9809,0.4932,0.8866,92.5955,181.3275,0.5914,0.8985,0.4882
200,2025-08-05 19:52:22,173240703.0644,-870537.0191,3836.2539,72624.1172,72562.1781,0.0009,39.0,59.5,11.4230,2.9955,-98.3516,-0.3659,137.0475,5.0135,0.4933,0.8238,85.9787,181.4241,0.6324,0.9217,0.5007
201,2025-08-05 19:52:23,172556322.3725,-684380.6919,35680184.0000,70910.6406,64937.3524,0.0920,38.8,59.7,10.0823,3.1787,-109.6797,1.3958,137.5140,6.1975,0.5194,1.1264,94.4395,178.8539,0.7162,0.8971,0.4952
202,2025-08-05 19:52:24,171732748.3138,-823574.0588,6194362.5000,60888.5664,58399.7199,0.0426,39.1,59.9,9.2288,3.2175,85.2535,-6.5295,128.9656,4.2876,0.4824,0.8798,87.6724,181.3492,0.6336,0.8960,0.5014
203,2025-08-05 19:52:26,170948431.5684,-784316.7454,12516449.0000,71525.9141,67988.0515,0.0520,38.9,60.1,9.2481,2.8963,-84.3432,-4.9704,142.2363,3.0629,0.4627,0.9391,85.4913,180.8078,0.7928,0.9037,0.4958
204,2025-08-05 19:52:27,170521446.2372,-426985.3312,83843424.0000,70828.8594,61672.2546,0.1485,38.7,59.8,9.1941,3.1624,-95.5633,-0.6191,127.5894,5.6874,0.4879,1.1390,88.6726,175.5619,0.7207,0.8961,0.4914
205,2025-08-05 19:52:28,169838943.4945,-682502.7426,30608384.0000,74810.1016,69277.6134,0.0799,38.5,60.0,11.2685,3.0316,-84.0938,1.5915,137.6547,5.3117,0.5025,0.9473,92.8024,176.3197,0.7314,0.9167,0.4997
206,2025-08-05 19:52:30,169027257.5759,-811685.9187,2631644.2500,73332.3984,74954.6350,0.0216,38.8,60.2,10.5063,2.8893,-91.4578,7.1642,135.5135,5.7496,0.4916,0.9303,94.8019,179.1375,0.7084,0.9111,0.4968
207,2025-08-05 19:52:31,168254389.0948,-772868.4810,9043482.0000,61017.8047,58010.5647,0.0518,38.6,60.4,9.5435,2.9745,103.9165,-0.3169,129.6023,5.6212,0.5052,0.7910,87.7216,181.1784,0.7051,0.8886,0.4916
208,2025-08-05 19:52:32,167474060.9261,-780328.1687,5946130.0000,71226.1953,68787.7232,0.0354,38.9,60.6,10.8152,2.8829,-87.0486,-1.3153,144.0508,3.7921,0.5043,0.7723,92.5183,171.1502,0.7084,0.9075,0.5107
209,2025-08-05 19:52:34,166674147.2280,-799913.6981,292098.0312,72772.8125,72232.3527,0.0075,39.2,60.8,9.0445,2.9037,-86.1471,2.9428,132.9912,5.5607,0.4894,0.9879,86.2026,179.1087,0.6753,0.8795,0.5039
210,2025-08-05 19:52:35,165894165.4151,-779981.8130,2877966.5000,57328.7969,59025.2537,0.0287,39.5,61.0,9.9190,2.9827,104.0534,5.2243,137.6495,5.8160,0.5067,0.8999,89.1771,174.5114,0.6908,0.8894,0.5178
211,2025-08-05 19:52:37,165733853.7306,-160311.6844,132068400.0000,68687.1406,57195.0373,0.2009,39.3,60.7,8.4037,3.1268,-99.2184,-3.6173,133.3681,4.7936,0.4764,0.7682,85.8807,183.7071,0.7624,0.8996,0.5015
212,2025-08-05 19:52:38,166548196.8357,814343.1050,338374592.0000,68337.5156,86732.4803,0.2121,39.2,60.4,8.3998,2.9539,-106.3099,0.2945,142.7424,7.2799,0.4944,0.8894,91.9914,182.2587,0.6886,0.9146,0.4900
213,2025-08-05 19:52:39,165899516.9632,-648679.8725,28379384.0000,60891.5039,66218.7358,0.0804,39.0,60.6,10.9778,3.0259,90.9498,-2.4198,137.6671,2.9956,0.5090,0.9953,87.0267,181.1014,0.6788,0.8815,0.5014
214,2025-08-05 19:52:41,165157025.5802,-742491.3830,7006361.0000,64401.4844,61754.5307,0.0429,39.3,60.7,10.0796,3.0396,78.2074,2.8155,136.1164,5.5425,0.5006,0.8724,93.6756,182.5656,0.6477,0.9078,0.5099
215,2025-08-05 19:52:42,164571914.4101,-585111.1701,39358124.0000,68584.5391,62310.9332,0.1007,39.1,60.5,10.1166,3.1403,-100.6362,2.3578,140.0071,5.3431,0.5068,1.1382,91.6382,185.3469,0.7194,0.9167,0.4845
216,2025-08-05 19:52:43,163811720.1260,-760194.2840,369949.0625,66722.1875,67330.4213,0.0090,39.4,60.6,10.3465,3.1004,-112.2288,2.4855,128.8746,6.2033,0.5067,1.0775,86.2631,181.8978,0.6288,0.8901,0.5085
